id,name,address,rating,review_count,lat,lon,tit1,tit2,zipcodes
Dj87zlfqxb_FK_0npWl95g,The Country Kitchen,"21239 Pacific Coast Hwy  Malibu, CA 90265",4.5,239,34.0372249,-118.6376733,Burgers, ,90265
DJ9jdN7Zzxy92KjbFZJjSg,Schooner or Later,"241 N Marina Dr  Long Beach, CA 90803",3.5,1633,33.75197109,-118.1085186,Sandwiches, American (Traditional),90803
djBkY5J4rxA3xzyuBus3WQ,Chicken Dijon - Torrance,"3556 Torrance Blvd  Ste B  Torrance, CA 90503",3.5,487,33.837218,-118.348995,Middle Eastern, Greek,90503
DJCSreFY7c-hql27nN_8bw,Taqueria WLA,"Los Angeles, CA 90064",5.0,1,34.02661205,-118.42698090000002,Tacos, Food Stands,90064
DJek3FUewBzMc0gS-Gms9w,The Morrison,"3179 Los Feliz Blvd  Los Angeles, CA 90039",4.5,4319,34.12384,-118.26868,Gastropubs, Burgers,90039
DJgV46BsJXjheryJXRzNbQ,Maxx Grill,"14305 Bellflower Blvd  Bellflower, CA 90706",4.0,128,33.901725,-118.1254649,Asian Fusion, Japanese,90706
DjlSNpl726qtV9rXjCU-Yg,Spring St. Cafe,"453 S Spring St  Fl 9  Los Angeles, CA 90013",5.0,14,34.04774746,-118.24960300000001,Cafes, Sandwiches,90013
DJopsEXt15PI_nmqh95iag,Carl's Jr,"3971 Artesia Blvd  Torrance, CA 90504",1.5,64,33.873132,-118.34347350000002,Burgers, Fast Food,90504
DjRyoNZ41oWv6i84RiHDvw,Nancy's Bakery,"12617 W Washington Blvd  Los Angeles, CA 90066",3.5,12,33.996905299999995,-118.432832,Bakeries, Juice Bars & Smoothies,90066
djSbYX62ZN6e1pKct0Xk6g,Midori 5,"12744 La Mirada Blvd  La Mirada, CA 90639",4.0,115,33.916063799999996,-118.0116551,Japanese, Salad,90639
dJSSxldb0F4JMAdA-_tD2g,The Green Olive,"855 W Victoria St  Compton, CA 90220",4.0,417,33.86820221,-118.23701480000001,Mediterranean, Salad,90220
DjVBV6Zg_t7jyJeCMAVgQw,Coco's Bakery Restaurant,"2501 Via Campo  Montebello, CA 90640",3.5,169,34.0325697,-118.1230267,Bakeries, American (Traditional),90640
Djwp6tyJhBz-EOVoy8eOaw,Tacos Super Gallito,"10854 Santa Monica Blvd  Los Angeles, CA 90025",3.5,265,34.049674200000005,-118.43679509999998,Food Trucks, Tacos,90025
DK_goVIB0G4A9j1NWph67A,Kimmie's Coffee Cup,"9935 Walker St  Cypress, CA 90630",3.5,460,33.8182109,-118.03720220000001,Breakfast & Brunch, American (Traditional),90630
DK02fbQNCLL09TspdUA0Nw,Fast 5 Pizza,"1951 E La Habra Blvd  La Habra, CA 90631",4.5,115,33.932196999999995,-117.924728,Pizza, ,90631
dK449TnoFevkK32yhzfTEg,Delicious Food Corner,"17170 Colima Rd  Ste H  Hacienda Heights, CA 91745",3.5,262,33.989919,-117.93238999999998,Chinese, Hong Kong Style Cafe,91745
dk6f3lCmaUssblr7Ec3kRg,Asian Star Buffet,"8524 Alondra Blvd  Paramount, CA 90723",2.5,251,33.889016399999996,-118.1504176,Buffets, Chinese,90723
DK6pZQWUpSngJF44sO9QoQ,Del Taco,"7211 Carson Blvd  Long Beach, CA 90808",2.0,77,33.83093,-118.08911,Fast Food, Mexican,90808
dk83GvJEfie_NFmYvDsNWQ,Cafe Artist Restaurant,"14281 Brookhurst St  Garden Grove, CA 92843",4.0,269,33.75505,-117.95537,Seafood, Cajun/Creole,92843
dK8ce0kuS42cWz8v3NdZdQ,Ono Hawaiian BBQ,"5550 Wilshire Blvd  Los Angeles, CA 90036",3.5,149,34.06165900000001,-118.34993870000001,Barbeque, Hawaiian,90036
DKb6gieQUdvT7ZVfjViU6Q,PEC Speedster Cafe,"19800 South Main St  Carson, CA 90248",5.0,5,33.85130377,-118.2793413,Cafes, ,90248
DkHP7ysDXTks2JCBBNqIaA,Hot and Cool Cafe,"4331 Degnan Blvd  Los Angeles, CA 90008",4.5,118,34.00509722,-118.3316949,Coffee & Tea, Venues & Event Spaces,90008
DKHpWFVkHbQAbf1YiqjNvg,Kagura Gardena,"1740 Artesia Blvd  Gardena, CA 90248",4.0,42,33.87208,-118.30765,Japanese, Food Court,90248
dKil1FUnzT5_0_GDiAmb2w,Hot Spot Cafe & Pizzeria,"509 E Broadway Ave  Glendale, CA 91205",4.0,99,34.14660645,-118.24958799999999,Pizza, Cafes,91205
dKjFPi_tP6EjGlrmgAjw4Q,GUI BBQ Restaurant & Bar,"18938 Labin Ct  Ste A209  Rowland Heights, CA 91748",4.0,333,33.992040700000004,-117.88959950000002,Asian Fusion, Barbeque,91748
dkJMxxwxnB9S4Wg9R1Cj2g,Daimon Japanese Restaurant,"16232 Pacific Coast Hwy  Huntington Beach, CA 92649",3.5,518,33.726548,-118.080428,Japanese, Sushi Bars,92649
DKK-LjnWzZ0iWhEg10DXyQ,Justice Urban Tavern,"120 S Los Angeles St  Los Angeles, CA 90012",3.5,309,34.05109711,-118.2424987,Bars, American (New),90012
DklQ4uRmcels3w52GN-D8g,Mi Lindo Sinaloa,"7610 Rosecrans Ave  Paramount, CA 90723",2.5,99,33.9034551,-118.1669262,Mexican, ,90723
dkotO8HMfFI79PZ4Pw1Qqw,Little Caesars,"11870 Santa Monica Blvd  Los Angeles, CA 90025",3.5,30,34.041712200000006,-118.45936040000001,Pizza, ,90025
dKp1LHtBb3Q2Bt7zYQQWcA,El Pollo Loco,"11624 E Washington  Whittier, CA 90606",1.5,100,33.9700813,-118.06488799999998,Mexican, Fast Food,90606
DkRPJ74ghqfUlX4BnRsnKw,Jack in the Box,"1010 W Pacific Coast Hwy  Wilmington, CA 90744",2.0,30,33.79019173,-118.27542849999999,Burgers, Fast Food,90744
dKSWJ5qaim_laqn8q34reg,Veggie Grill,"8000 W Sunset Blvd  Los Angeles, CA 90046",4.5,994,34.09751546,-118.36526570000001,Vegan, American (New),90046
dKTA76_AYttgxTxmyOAGMQ,Saraya Thai Cuisine,"1439 W Olive Ave  Burbank, CA 91506",4.0,255,34.169424299999996,-118.3210844,Thai, Asian Fusion,91506
dKVIKCk_hXw01ivIvWGEcQ,Señor Fish,"1701 W Sunset Blvd  Los Angeles, CA 90026",3.0,231,34.07738971,-118.25850430000001,Mexican, Seafood,90026
DkWe1sdb6JUXVMmn-3wHCw,So Cal Pizza,"12253 Imperial Hwy  Norwalk, CA 90650",3.5,238,33.9173349,-118.0713541,Pizza, ,90650
dkxk3eD3y8ZzCWbGiZSiew,Energie Cafe,"8900 Wilshire Blvd  Beverly Hill Health Center  Beverly Hills, CA 90211",3.0,2,34.0667,-118.38592,Coffee & Tea, Cafes,90211
Dl0MpRNtcg1iz8ZGzBaIUQ,Subway,"5801 Kanan Rd  Ste 7  Agoura Hills, CA 91301",2.5,30,34.15602296,-118.75763719999999,Sandwiches, ,91301
dl1T_G4GmZpYB6vCeB4SXw,El Pescador - Highland Park,"5230 N Figueroa St  Los Angeles, CA 90042",3.5,269,34.10646,-118.19835,Mexican, Seafood,90042
dl1UfIVXzlC0xJ_F_YVPLQ,Dos Hombres Solitarios Tacos,"S Indiana St & E 5th St  Los Angeles, CA 90063",4.5,4,34.03027005,-118.19236029999999,Street Vendors, Mexican,90063
dl8jSn0ZPFGQ5RH55OEXlw,Motto Ramen,"16412 Beach Blvd  Westminster, CA 92683",4.0,371,33.724924,-117.98603899999999,Ramen, Noodles,92683
dLAVhYgrf_GE1wWLAEpxYQ,The Chicken Coop,"Los Angeles, CA 90028",5.0,14,34.101876000000004,-118.32998740000001,Food Trucks, Chicken Shop,90028
dldmFGpUNGmib8s1GAuNSg,Mariscos El Perihuete,"16600 Paramount Blvd  Paramount, CA 90723",3.0,378,33.88323,-118.15953,Mexican, Seafood,90723
dlF-qkppswM6lPGVJaiYgA,Kogi BBQ Truck- Roja,"Los Angeles, CA 90033",4.0,189,34.046890000000005,-118.21283999999999,Barbeque, Food Trucks,90033
dLGTlLIDYhyGAkjFLNR29A,Toasted and Roasted,"7311 Melrose Ave  Los Angeles, CA 90046",4.5,245,34.08366695,-118.34915120000001,Coffee & Tea, Coffee Roasteries,90046
DlLqBxthuCeZoYLoq0H0KQ,Joe's Pizza and Restaurant,"6370 Florence Ave  Bell Gardens, CA 90201",3.5,20,33.9648185,-118.1511551,Pizza, Chicken Wings,90201
DlPri9oWnWC9kKfqK8rOFQ,Sushi Anza,"4647 Torrance Blvd  Torrance, CA 90503",3.5,136,33.8377049,-118.3631719,Sushi Bars, Japanese,90503
DLrMb6SPzOs6yG6IMhGtrg,J & S,"887 N Garfield Ave  Montebello, CA 90640",3.5,503,34.03198,-118.13,Mexican, Burgers,90640
dLTDfHpfRUyMRcg4x3B8vA,Beach Chinese Food To Go,"314 Rosecrans Ave  Manhattan Beach, CA 90266",4.0,63,33.90100703,-118.4174828,Chinese, ,90266
DLTv68OPrVpzhUasP4UvqQ,Loyola Pizza,"8412 Lincoln Blvd  Los Angeles, CA 90045",4.5,34,33.961746000000005,-118.4199115,Pizza, Salad,90045
dlurvnLB__UXLv5r7qbppg,Outback Steakhouse,"5305 Clark Ave  Lakewood, CA 90712",3.5,463,33.853964399999995,-118.13416509999999,Steakhouses, ,90712
dLVJpkmbg_Nm45fOHkFqbg,Elena's Greek Armenian Restaurant,"1000 S Glendale Ave  Glendale, CA 91205",4.0,808,34.13477,-118.251604,Greek, Mediterranean,91205
dlWjuzhJK4U24zQdu2CzDw,Pressed Juicery,"10250 Santa Monica Blvd  Ste 1315  Los Angeles, CA 90067",3.5,42,34.05996,-118.41982,Juice Bars & Smoothies, Vegan,90067
DLyTZUzlM9ymEr3smImO6Q,Urban Ramen,"7300 W Sunset Blvd  Ste A  Los Angeles, CA 90046",3.5,809,34.097842,-118.350127,Ramen, Sushi Bars,90046
dM2Ap6JFhzfC9YWZv6NxtA,Jack in the Box,"111 E 223rd St  Carson, CA 90745",2.0,29,33.8246464,-118.275856,Fast Food, Burgers,90745
Dm4veg-FpFsyitImrJXGaA,Burmese Please,"777 S Alameda St  Los Angeles, CA 90021",5.0,1,34.033901,-118.241499,Burmese, ,90021
DM8waRdb5owDRk8utpxULw,Louisiana Fried Chicken,"1950 W Rosecrans Ave  Compton, CA 90220",3.5,36,33.9026481,-118.25309150000001,Fast Food, ,90220
dmHxiP7VADXkD4vcz19ltQ,Johnnie's Pizzeria,"3183 Wilshire Blvd  Ste 171  Los Angeles, CA 90005",2.0,3,34.06262143,-118.2912216,Pizza, ,90005
DMJ1LOUBQWpJXUZzMzuiTg,Hanuri Korean Restaurant,"12942 Galway St  Ste B  Garden Grove, CA 92841",4.5,116,33.774876500000005,-117.9628379,Korean, ,92841
dmJ4xRUfoZvsVHokJdzKjg,Round Table Pizza,"19750 Beach Blvd  Huntington Beach, CA 92648",4.0,165,33.675284999999995,-117.98723700000001,Pizza, Buffets,92648
DMkPBQ6g0URQJAecfDx3ag,McDonald's,"1398 Artesia Blvd  Gardena, CA 90248",2.0,95,33.87256239,-118.298553,Burgers, Fast Food,90248
DmmL09MJo19fPLnD0Q2_UQ,Beans And Limes,"15303 Sherman Way  Van Nuys, CA 91406",5.0,2,34.2016675,-118.4666868,Food Trucks, Tacos,91406
dMNQchp74yTINss8qsIz6Q,Italia Deli & Bakery,"5657 Kanan Rd  Agoura Hills, CA 91301",4.5,613,34.15314992,-118.7575973,Delis, Grocery,91301
dMNwp_6mU8lqmUCXrTVNoQ,El Salto Del Fraile Peruvian Restaurant,"7639 Firestone Blvd  Downey, CA 90241",3.5,146,33.9460581,-118.14374340000002,Peruvian, ,90241
Dmoj6Xi1r2ST7OPAok_ctw,TeaHolic cafe,"660 S Placentia Ave  Placentia, CA 92870",5.0,66,33.863485,-117.881056,Bubble Tea, Asian Fusion,92870
Dmp_15_cbDtPbePVrV193Q,Yoshinoya - Florence & Avalon,"539 E Florence Ave  Ste C  Los Angeles, CA 90003",2.0,25,33.974990000000005,-118.26553999999999,Japanese, ,90003
dMui_iA4cnTqaztqO8h4Zg,Subway,"1270 S La Cienega Blvd  Los Angeles, CA 90035",2.0,48,34.0536889,-118.3759649,Sandwiches, ,90035
DMWLHG5Ks_Byvw2XdiGuUw,Salt Creek Grille,"2015 Park Pl  El Segundo, CA 90245",4.0,2009,33.904815,-118.39279599999999,American (New), Seafood,90245
DN_Qyv7f2dxCTZN3ywFdzg,Flying Pig Truck,"Los Angeles, CA",3.5,316,34.0527559,-118.24685819999999,Food Stands, Asian Fusion,CA
DN0jT5GrgJ49Hp54ch8aqA,Savory Burger,"2290 Atlantic Ave  Long Beach, CA 90806",3.0,74,33.7987206,-118.1848851,Burgers, Salad,90806
dN2NGyvzQN6mIuuvjZGRUg,Lemon Zest Cafe,"109 N Chevy Chase Dr  Glendale, CA 91206",4.5,615,34.146679999999996,-118.23995,Mediterranean, Greek,91206
DN3hKj1Wb1zDaycCYEjAHg,Sunshine Restaurant,"861 N Western Ave  Los Angeles, CA 90029",4.5,150,34.08587,-118.30953000000001,Thai, ,90029
dn3IKiBt1mahJ8s5PXzX_g,WaBa Grill,"13313 Artesia Blvd  Cerritos, CA 90703",2.5,45,33.8734349,-118.04829,Fast Food, Asian Fusion,90703
Dn54FKXMnFR4rCIJCUKZag,Popeyes Louisiana Kitchen,"957 La Brea Ave  Inglewood, CA 90302",2.0,127,33.97600292,-118.35800859999999,Fast Food, Chicken Wings,90302
Dn6RUlf7ISGdym6sjBa0pg,Lutong Bahay,"1001 N Vermont Ave  Los Angeles, CA 90029",3.5,86,34.08967051,-118.2920865,Filipino, Seafood,90029
dndArTnWrE7bbClYHI3hzQ,Wienerschnitzel,"5215 North Figueroa St  Highland Park, CA 90042",3.0,46,34.10871603,-118.195351,Fast Food, Hot Dogs,90042
DnggIiwI-eF6MRXN_oHtWg,Pizza Beer And Wings,"2321 E 1st St  Los Angeles, CA 90033",4.0,140,34.04407657,-118.2101762,Pizza, Chicken Wings,90033
DNlbs6gLT64kxEEXG_rVYg,Taco Bell,"2718 S Figueroa St  Los Angeles, CA 90007",2.0,88,34.026593,-118.27625900000001,Fast Food, Mexican,90007
DNlcjB2Mj8a9CjV1TaHWZQ,Zenmaru,"454 Pine Ave  Long Beach, CA 90802",3.5,156,33.772621,-118.19218899999998,Sushi Bars, Japanese,90802
Dnn4_XmzQxOFNpnqh7KyWg,Seongbukdong,"3303 W 6th St  Los Angeles, CA 90020",4.0,1106,34.0637349,-118.29437279999999,Korean, ,90020
DnOaztsVyf-2CWW9VKhrKw,Thai Original BBQ and Restaurant,"2801 E 7th St  Long Beach, CA 90804",3.5,304,33.775667,-118.15857040000002,Thai, Barbeque,90804
DnPpz8_4djVooxB8frU6xw,Saap Street,"1388 Daisy Ave  Long Beach, CA 90813",4.0,8,33.783771,-118.198951,Thai, ,90813
DNVvSCNgL8YF3opDfwOIoQ,Thai Hut,"104 N Glendale Ave  Glendale, CA 91206",4.5,20,34.146559,-118.246792,Thai, Soup,91206
DnVyBXyfuDSecq9q3Lg65g,Orleans & York Deli,"400 E Florence Ave  Inglewood, CA 90301",4.0,462,33.96709548,-118.3502554,Delis, Cajun/Creole,90301
DNwB8s34I4Ycpz7NUSHiaQ,BBQ Stop,"20627 Golden Springs Dr  Ste AB  Diamond Bar, CA 91789",4.5,683,33.997640000000004,-117.85516000000001,Korean, Barbeque,91789
dNxZ53R6QUYOFtd2q0-S2Q,Casablanca Moroccan kitchens,"6919 Melrose Ave  Los Angeles, CA 90038",5.0,16,34.0837244,-118.3423348,Moroccan, ,90038
do-4pd_KOES7AZzeTYQQhA,Las Cabanas de San Pedro Restaurant,"3713 W 3rd St  Los Angeles, CA 90020",3.0,1,34.06929175,-118.29715320000001,Mexican, Seafood,90020
DO-D5wpt2Msuu0BSeqHlJQ,Myungga Restaurant,"12828 La Mirada Blvd  La Mirada, CA 90638",3.5,59,33.91487733,-118.0115038,Noodles, Korean,90638
do0MtLAqWvNRzF8W4eoHlQ,Tacos Ensenada,"3900 Firestone Blvd  South Gate, CA 90280",4.0,53,33.953379999999996,-118.20092,Seafood, Mexican,90280
dO2HXszNsoPvNaixycqNDA,Bill's Taco House #3,"1855 W Manchester Ave  Los Angeles, CA 90047",3.5,127,33.960404,-118.310801,Tacos, Burgers,90047
Do3EDuD4hc9LKLaTfWlU6Q,Quan Mii,"9541 Bolsa Ave  Westminster, CA 92683",3.5,631,33.7450949,-117.9629716,Vietnamese, ,92683
do6Bgb_KNOGaVuAsjHNTGw,Guadalajara Meat Market,"14114 S Vermont Ave  Gardena, CA 90247",3.0,11,33.903538,-118.29116599999999,Grocery, Meat Shops,90247
DOA24IRjgNittxdQ6Am7cQ,KyungBokKung,"7801 Beach Blvd  Buena Park, CA 90620",4.0,199,33.849270000000004,-117.99855,Korean, Barbeque,90620
dOa2vmwFaveT_OLxjLrnug,Brewport Tap House,"204 Main St  El Segundo, CA 90245",4.5,348,33.918141799999994,-118.41582509999999,Beer Bar, American (New),90245
dOaEkFB_l99_Iw_OmcdYVw,Chengdu Taste | 滋味成都,"18406 E Colima Rd  Ste A  Rowland Heights, CA 91748",4.0,351,33.98737616,-117.90351159999999,Szechuan, ,91748
dOAVmkcPd-PXhieTmkQkeQ,Bobo's Hamburgers,"3390 E Imperial Hwy  Lynwood, CA 90262",3.5,84,33.9305727,-118.20902190000001,Breakfast & Brunch, Burgers,90262
DOB_k_gkyijSLgyt-_zodQ,Jo Peeps NY Pizza,"14450 Whittier Blvd  Whittier, CA 90605",4.0,146,33.953649,-118.016326,Pizza, Caterers,90605
DOdt1MGTb9LemP7Ec0WYSA,Olympic Golf Zone,"6988 Beach Blvd  Ste B208  Buena Park, CA 90621",4.5,148,33.8592275,-117.99783870000002,American (Traditional), Sports Bars,90621
DOgnKXcEnZW-IxHWRF8XEQ,Kampai Sushi House,"10900 Los Alamitos Blvd  Ste 115  Los Alamitos, CA 90720",4.0,542,33.80415,-118.07113999999999,Sushi Bars, Japanese,90720
dOH4Xl02wsVZhs1IqW8ABQ,Pearl Dragon,"15229 W Sunset Blvd  Pacific Palisades, CA 90272",4.0,169,34.046491700000004,-118.5247335,Asian Fusion, Sushi Bars,90272
DOi9GxTRFUH90YNadXt-vg,Los Compadres,"1144 Pine Ave  Long Beach, CA 90813",4.5,687,33.7809506,-118.1922452,Mexican, ,90813
DOldcT_bB93YqqNkCeHHoQ,Tender Greens,"8759 Santa Monica Blvd  West Hollywood, CA 90069",3.5,789,34.08660379999999,-118.3819075,American (New), Salad,90069
DOnfRmedexuK5XtWdIxz1g,In-N-Out Burger,"3411 W Century Blvd  Inglewood, CA 90301",4.0,266,33.945802,-118.33238,Burgers, Fast Food,90301
DooegA7kiv2h57T-sjj7oA,Sabores Oaxaqueños Restaurant,"3337 1/2 W 8th St  Los Angeles, CA 90005",4.5,217,34.0578348,-118.3015851,Mexican, Seafood,90005
DOP6vvYwl3l6NG5Ljuw8YQ,Deli Bros Cafe,"20301 Ventura Blvd  Unit 101  Los Angeles, CA 91364",5.0,46,34.16986,-118.57545,Breakfast & Brunch, Cafes,91364
DoPSAN0BwrHFimxrx8_4EQ,Burger City Grill,"8260 Firestone Blvd  Downey, CA 90241",4.0,386,33.94012621,-118.13356929999999,Burgers, ,90241
DOqqUaXwRpvF-dPNmmj_KQ,Kokoroll Cafe,"1819 N Cahuenga Blvd  Los Angeles, CA 90028",4.0,16,34.1045,-118.33028999999999,Sushi Bars, Poke,90028
dOyEWOtr3h7kkyMQwWwDFA,Ohana Superette,"2852 W Sunset Blvd  Los Angeles, CA 90026",4.0,187,34.08254,-118.273196,Hawaiian, Seafood,90026
DoyIC0ElqglrlHBKDxXOwg,Sugar Taco,"7257 Melrose Ave  Los Angeles, CA 90046",4.5,386,34.08370683,-118.34784429999999,Mexican, Vegetarian,90046
dP37CRr-OfsAqFpt1VNcGw,Pizzeria Il Fico,"310 S Robertson Blvd  Los Angeles, CA 90048",4.5,479,34.073202,-118.38362099999999,Pizza, Italian,90048
dp4N8XTrE1pYeZqB10AmNQ,Mi Ciudad,"4017 N Figueroa St  Los Angeles, CA 90065",4.5,18,34.0925624,-118.210269,Mexican, ,90065
DP4zQ8Y8MxIjPA7N5Okzkg,Dave & Buster's,"6081 Center Dr  Los Angeles, CA 90045",2.5,1038,33.97762161,-118.3914906,Bars, Arcades,90045
dP6HQtMwyBhKH00nmkBQlw,Cassell's Hamburgers,"1 World Way  Terminal 1  Los Angeles, CA 90045",2.5,101,33.94631,-118.40109199999999,Burgers, Breakfast & Brunch,90045
Dp8KFxrb5J9cJOj0eFSlYg,Sizzler,"710 S Western Ave  Los Angeles, CA 90005",3.0,88,34.0592585,-118.30879709999999,Seafood, Steakhouses,90005
dpBFDOjCca9wLmG3P4fm6g,Crazy Fish,"9174 West Olympic Blvd  Beverly Hills, CA 90212",2.5,531,34.059273,-118.391201,Sushi Bars, Japanese,90212
dpBVjwUEPJX4axlt10waNg,Shuck House,"10250 Santa Monica Blvd  Ste FC-12  Los Angeles, CA 90067",4.0,67,34.057835,-118.418746,Seafood, Live/Raw Food,90067
DpdTh23ZKOuSu5E1iYcPQA,Antojitos Los Cuates Jaliscienses,"2323 E Rosecrans Ave  Compton, CA 90221",4.5,8,33.903458,-118.2241241,Food Trucks, Mexican,90221
dpEtp4Ltg6wYSEqO59x_WQ,Taco Bell,"3562 S La Cienega Blvd  Los Angeles, CA 90016",2.0,41,34.022615,-118.37231000000001,Fast Food, Mexican,90016
dPgVG1nGSUONC0IViu5Phg,Mariscos Los Lechugas,"5244 S Huntington Dr  Los Angeles, CA 90032",4.5,71,34.08928,-118.16793,Seafood, Food Trucks,90032
dPIEdC0Ojv5hC_gvi4MhHQ,OMGrill,"16649 Sherman Way  Van Nuys, CA 91406",4.0,365,34.20158005,-118.4963608,Japanese, Asian Fusion,91406
DpMJdTwuS6VbFYLjNEhBng,Hwang So Go Jip,"4991 La Palma Ave  La Palma, CA 90623",3.5,2456,33.8464742,-118.0463311,Korean, Barbeque,90623
DPqKC8uqt5VNnl386jQNkQ,Jack in the Box,"652 Atlantic Ave  Long Beach, CA 90802",2.5,62,33.77517219,-118.1847011,Fast Food, Burgers,90802
Dpskg0Kj1zAoZekOrYchoQ,Taqueria 2 Amigos,"6857 Somerset Blvd  Paramount, CA 90723",3.5,29,33.89661932,-118.1778486,Mexican, ,90723
dPWTy6U56fL8Vis7w3MTDw,Los Burritos,"6517 Hollywood Blvd  Los Angeles, CA 90028",3.5,247,34.1017249,-118.33172739999999,Mexican, ,90028
dpWxjzPNzNy97KuUKjHUQw,David's Burrito,"1150 S 7th Ave  Hacienda Heights, CA 91745",4.5,19,34.01843,-117.98818999999999,Mexican, Breakfast & Brunch,91745
DpXpKI2v6503BhyD1OoUxA,Chipotle Mexican Grill,"459 Los Cerritos Mall  Cerritos, CA 90703",2.5,52,33.860444,-118.091254,Mexican, Fast Food,90703
dPzCJBL7jH7dyMtk6x2NuQ,Mulberry Street Pizzeria,"17040 Ventura Blvd  Encino, CA 91316",4.0,488,34.160149,-118.504824,Pizza, ,91316
DQBFTsbtAGUU6OrL7FV84Q,Watermans,"22 Pier Ave  Hermosa Beach, CA 90254",3.0,393,33.8617085,-118.40411670000002,American (New), Bars,90254
dQBPgx3KHb4IINkyXFwCTA,Jiquilisco Restaurant,"5856 Imperial Hwy  South Gate, CA 90280",2.5,10,33.929286,-118.16515759999999,Salvadoran, ,90280
DqcGtUlHAyJh_RGy2sQHOQ,Nino's Place,"16104 S Vermont Ave  Gardena, CA 90247",3.0,68,33.88498,-118.29106000000002,Latin American, Peruvian,90247
dqCHWtGa7snAsc2ZBCu49w,Tam's Burgers,"6620 S Central Ave  Los Angeles, CA 90001",2.5,28,33.97951,-118.25611,Burgers, ,90001
dQI2N7qVsjrQ4BxnyR0pHg,Wahlburgers,"835 W Jefferson Blvd  Unit 1710  Los Angeles, CA 90007",3.5,221,34.0242256,-118.28469960000001,Burgers, American (Traditional),90007
dqk0QwIwlYXpG4XSyJv1sQ,IHOP,"8600 S Sepulveda Blvd  Los Angeles, CA 90045",2.5,320,33.95968,-118.39589,Breakfast & Brunch, American (Traditional),90045
DQnx6NXC-o7zMXSSjHAlWw,Pancho's Tacos,"8039 Beach Blvd  Buena Park, CA 90620",1.5,10,33.843286,-117.998176,American (New), ,90620
dQPbNbNHHdz_wm7Yly4PBg,Boiling Point,"15488 S Western Ave  Ste 112  Gardena, CA 90247",3.5,1099,33.88967718,-118.3088462,Taiwanese, Hot Pot,90247
DQq4-s1nLT5ywISHt8QQhg,Little Caesars Pizza,"5818 Atlantic Boulevard  Maywood, CA 90270",2.5,27,33.9875077,-118.1853623,Pizza, Fast Food,90270
dqtnXWWCxN5UDGiRH4uH8w,Triple-T,"15703 Crenshaw Blvd  Gardena, CA 90249",3.5,465,33.88820250000001,-118.3266749,Bubble Tea, Noodles,90249
dqu6_3i9uVO1-oeUNd-hXA,Ahimsa Vegan Cafe,"340 E 4th St  Long Beach, CA 90802",4.0,851,33.771534,-118.188042,Vegan, ,90802
DqxlOzZz_j7hh8IdBDxWAw,Del Taco,"12320 Washington Blvd  Whittier, CA 90606",3.5,39,33.96691118,-118.0498742,Mexican, ,90606
Dr_MVE1UiNl-BhN_h_bxlw,Larry's,"24 Windward Ave  Venice, CA 90291",3.5,604,33.987080299999995,-118.47300729999999,Gastropubs, Bars,90291
dR2GTvuERQ3pnEcjxyyQnQ,SteelCraft Long Beach,"3768 Long Beach Blvd  Long Beach, CA 90807",4.0,661,33.82642,-118.189,Food Court, ,90807
dRbwsnfm4Emg_P25IuPd_g,Kay Kay Chinese Food,"3625 S La Brea Ave  Los Angeles, CA 10314",3.0,22,34.020531,-118.35590220000002,Chinese, ,10314
drcfMGWGFIY9iKRBNW7CWw,Tacos Gamboa,"4205 E Compton Blvd  Compton, CA 90221",5.0,17,33.896389899999996,-118.19758999999999,Tacos, ,90221
DRDHW35uqrDWiapDsq5-2w,Arctic Hotspot Bakery & Cafe,"2509 E 4th St  Los Angeles, CA 90033",4.5,248,34.040115,-118.210293,Bakeries, Cafes,90033
dRe0mlmeq_IhsyS_mAecQQ,Ongpin Express,"317 S Broadway  Los Angeles, CA 90013",4.0,1,34.050528899999996,-118.2486189,Restaurants, ,90013
DrGgShld8rfRANsS6eLwig,Burger King,"6155 York Blvd  Highland Park, CA 90042",1.5,43,34.11635,-118.18465,Burgers, Fast Food,90042
dRgLw1Yya9Zt3FLwYw4YFA,Claudine Kitchen & Bakeshop,"16350 Ventura Blvd  Ste F  Encino, CA 91436",4.0,575,34.15690123,-118.48909099999999,Cafes, Breakfast & Brunch,91436
DRH9mLrj6TAmUfBY9-Lk3Q,Latin Fusion Kitchen,"6801 Hollywood Blvd  Ste 419  Los Angeles, CA 90028",4.0,39,34.102357,-118.33901599999999,Latin American, ,90028
drHh5pVUZTg-zS-_fWufYg,Tacos 1986,"10874 Kinross Ave  Los Angeles, CA 90024",4.0,81,34.060618,-118.44467900000001,Mexican, ,90024
DrHj2Mr1-HPe90DTjJjEJw,Tacos El Pelon,"207 Lincoln Blvd  Los Angeles, CA 90291",5.0,3,34.00157574,-118.4686882,Mexican, Food Trucks,90291
DRn9fk_S7DwtSXimoV5iwA,Subway,"6151 W Century Blvd  Ste 104  Los Angeles, CA 90045",3.0,30,33.94612605,-118.39278090000002,Sandwiches, ,90045
drRIEHxmi6KtgXT4pUsLzQ,Hodori Restaurant,"1001 S Vermont Ave  Los Angeles, CA 90006",3.5,994,34.05211258,-118.291954,Korean, Comfort Food,90006
DrToq9357afdpOyO5w0Y5w,Yup Dduk LA,"3603 W 6th St  Los Angeles, CA 90020",4.5,2013,34.06400900000001,-118.3007013,Korean, ,90020
